"","birth_year","height.cm","height.in","study_id","Code","Continent, Region, Country","century","decade","year","heights.cm","year_decade"
"189",1850,165,64.9606299212598,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"190",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"191",1850,165,64.9606299212598,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"192",1850,170,66.9291338582677,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"193",1850,173,68.1102362204724,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"194",1850,172,67.7165354330709,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"195",1850,157,61.8110236220472,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"196",1850,164,64.5669291338583,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"197",1850,163,64.1732283464567,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"198",1850,174,68.503937007874,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"199",1850,170,66.9291338582677,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"200",1850,179,70.4724409448819,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"201",1850,160,62.992125984252,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"202",1850,161,63.3858267716535,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"203",1850,171,67.3228346456693,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"204",1850,184,72.4409448818898,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"205",1850,161,63.3858267716535,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"206",1850,161,63.3858267716535,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"207",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"208",1850,175,68.8976377952756,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"209",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"210",1850,172,67.7165354330709,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"211",1850,168,66.1417322834646,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"212",1850,168,66.1417322834646,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"213",1850,165,64.9606299212598,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"214",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"215",1850,158,62.2047244094488,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
